ts,priceDiff,margin,sell_exchange_name,buy_exchange_name,sell_pair,buy_pair,sell_price,buy_price,sell_amount,buy_amount,sell_margin,buy_margin,suggested_buy_amount,suggested_sell_amount,gross_margin,trade_decision
2020-02-19 03:22:43.114489,0.0006064700000000256,0.0020598557459046347,binance,bittrex,XRP-USDT,XRP-USDT,0.29503,0.29442353,2265.0,1366.7319730000002,-698.4890230000001,-2377.0609555221354,668.2429500000001,2265.0,1.3764840802177787,False
2020-02-19 03:22:51.101403,0.0009861199999999792,0.003349320714067008,binance,bittrex,XRP-USDT,XRP-USDT,0.29541,0.29442388,2265.0,1366.7319730000002,-697.6283230000001,-2377.0554372152155,669.10365,2265.0,2.2410427148029157,False
2020-02-19 03:22:59.489714,0.0006560099999999847,0.002228113272970673,binance,bittrex,XRP-USDT,XRP-USDT,0.29508,0.29442399,2265.0,1366.7319730000002,-698.3757730000001,-2377.053702892893,668.3562000000001,2265.0,1.4891733202922524,False
2020-02-19 03:23:07.482503,0.0009857200000000232,0.0033479575801290008,binance,bittrex,XRP-USDT,XRP-USDT,0.29541,0.29442428,2265.0,1366.7319730000002,-697.6283230000001,-2377.0491305948008,669.10365,2265.0,2.2401306369093845,False
2020-02-19 03:23:15.475305,0.0006056300000000236,0.002056996844384939,binance,bittrex,XRP-USDT,XRP-USDT,0.29503,0.29442437,2265.0,1366.7319730000002,-698.4890230000001,-2377.047711607569,668.2429500000001,2265.0,1.3745736394324695,False
2020-02-19 03:23:23.867010,0.0006554100000000229,0.002226070859095101,binance,bittrex,XRP-USDT,XRP-USDT,0.29508,0.29442459,2265.0,1366.7319730000002,-698.3757730000001,-2377.044242975766,668.3562000000001,2265.0,1.4878082603155462,False
2020-02-19 03:23:31.646945,0.0006952499999999806,0.002361384360519897,binance,bittrex,XRP-USDT,XRP-USDT,0.29512,0.29442475,2265.0,1366.7319730000002,-698.2851730000002,-2377.04172033771,668.4467999999999,2265.0,1.578459819359523,False
2020-02-19 03:23:39.438683,0.0009850499999999873,0.0033456743390802555,binance,bittrex,XRP-USDT,XRP-USDT,0.29541,0.29442495,2265.0,1366.7319730000002,-697.6283230000001,-2377.0385670439955,669.10365,2265.0,2.238602911989915,False
2020-02-19 03:23:47.005788,0.0009849800000000242,0.003345435792107696,binance,bittrex,XRP-USDT,XRP-USDT,0.29541,0.29442502,2265.0,1366.7319730000002,-697.6283230000001,-2377.0374633922083,669.10365,2265.0,2.238443299339906,False
2020-02-19 03:23:54.992887,0.0006747099999999673,0.0022916170006997945,binance,bittrex,XRP-USDT,XRP-USDT,0.2951,0.29442529,2265.0,1366.7319730000002,-698.3304730000002,-2377.0332064545137,668.4014999999999,2265.0,1.5317202406932893,False
2020-02-19 03:24:03.202613,0.0009845900000000074,0.003344106746764851,binance,bittrex,XRP-USDT,XRP-USDT,0.29541,0.29442541,2265.0,1366.7319730000002,-697.6283230000001,-2377.0313144847114,669.10365,2265.0,2.237554030249953,False
2020-02-19 03:24:11.379887,0.0007041999999999882,0.0023917740904499133,binance,bittrex,XRP-USDT,XRP-USDT,0.29513,0.2944258,2265.0,1366.7319730000002,-698.2625230000001,-2377.0251655935044,668.46945,2265.0,1.5988279107673407,False
2020-02-19 03:24:19.587272,0.0009840600000000088,0.0033423006138657784,binance,bittrex,XRP-USDT,XRP-USDT,0.29541,0.29442594,2265.0,1366.7319730000002,-697.6283230000001,-2377.0229583031987,669.10365,2265.0,2.2363455401348347,False
2020-02-19 03:24:27.559916,0.000983669999999992,0.003340971576828716,binance,bittrex,XRP-USDT,XRP-USDT,0.29541,0.29442633,2265.0,1366.7319730000002,-697.6283230000001,-2377.0168094341298,669.10365,2265.0,2.235456276602349,False
2020-02-19 03:24:35.560012,0.0006035699999999977,0.0020499857978103315,binance,bittrex,XRP-USDT,XRP-USDT,0.29503,0.29442643,2265.0,1366.7319730000002,-698.4890230000001,-2377.0152328036584,668.2429500000001,2265.0,1.3698885569868935,False
2020-02-19 03:24:43.332292,0.0006033500000000025,0.0020492370510617926,binance,bittrex,XRP-USDT,XRP-USDT,0.29503,0.29442665,2265.0,1366.7319730000002,-698.4890230000001,-2377.011764220393,668.2429500000001,2265.0,1.3693882122508967,False
2020-02-19 03:24:52.619767,0.0007132400000000039,0.0024224700227656066,binance,bittrex,XRP-USDT,XRP-USDT,0.29514,0.29442676,2265.0,1366.7319730000002,-698.2398730000001,-2377.0100299307032,668.4921,2265.0,1.6194020727056113,False
2020-02-19 03:25:00.322891,0.0010128799999999938,0.0034401722232652817,binance,bittrex,XRP-USDT,XRP-USDT,0.29544,0.29442712,2265.0,1366.7319730000002,-697.5603730000001,-2377.0043540826,669.1716,2265.0,2.3020655509179733,False
2020-02-19 03:25:08.315988,0.0007127900000000187,0.0024209379289367268,binance,bittrex,XRP-USDT,XRP-USDT,0.29514,0.29442721,2265.0,1366.7319730000002,-698.2398730000001,-2377.002935122743,668.4921,2265.0,1.6183778800844948,False
2020-02-19 03:25:16.503719,0.0007026099999999924,0.0023863608613315236,binance,bittrex,XRP-USDT,XRP-USDT,0.29513,0.29442739,2265.0,1366.7319730000002,-698.2625230000001,-2377.0000972056305,668.46945,2265.0,1.595209332475747,False
2020-02-19 03:25:25.109374,0.0006025100000000005,0.0020463782101324862,binance,bittrex,XRP-USDT,XRP-USDT,0.29503,0.29442749,2265.0,1366.7319730000002,-698.4890230000001,-2376.9985205865123,668.2429500000001,2265.0,1.3674778119547,False
2020-02-19 03:25:32.896263,0.0010121799999999737,0.003437786551556078,binance,bittrex,XRP-USDT,XRP-USDT,0.29544,0.29442782,2265.0,1366.7319730000002,-697.5603730000001,-2376.99331775102,669.1716,2265.0,2.3004691271631827,False
2020-02-19 03:25:40.884308,0.001012029999999997,0.00343727533766577,binance,bittrex,XRP-USDT,XRP-USDT,0.29544,0.29442797,2265.0,1366.7319730000002,-697.5603730000001,-2376.990952829652,669.1716,2265.0,2.3001270373463285,False
2020-02-19 03:25:48.657338,0.001011709999999999,0.003436184749773872,binance,bittrex,XRP-USDT,XRP-USDT,0.29544,0.29442829,2265.0,1366.7319730000002,-697.5603730000001,-2376.9859076721204,669.1716,2265.0,2.29939724690189,False
2020-02-19 03:25:56.650591,0.0010115799999999564,0.003435741699119794,binance,bittrex,XRP-USDT,XRP-USDT,0.29544,0.29442842,2265.0,1366.7319730000002,-697.5603730000001,-2376.983858080005,669.1716,2265.0,2.299100769986694,False
2020-02-19 03:26:04.702897,0.0006512599999999868,0.002211944391026456,binance,bittrex,XRP-USDT,XRP-USDT,0.29508,0.29442874,2265.0,1366.7319730000002,-698.3757730000001,-2376.978812937895,668.3562000000001,2265.0,1.478366747797736,False
2020-02-19 03:26:12.416939,0.0010111299999999712,0.0034342080652619805,binance,bittrex,XRP-USDT,XRP-USDT,0.29544,0.29442887,2265.0,1366.7319730000002,-697.5603730000001,-2376.976763352045,669.1716,2265.0,2.2980745057643617,False
2020-02-19 03:26:20.405188,0.0009608700000000026,0.0032635018145113653,binance,bittrex,XRP-USDT,XRP-USDT,0.29539,0.29442913,2265.0,1366.7319730000002,-697.6736230000001,-2376.972664185776,669.05835,2265.0,2.1834731392390268,False
2020-02-19 03:26:28.395312,0.0006007399999999885,0.0020403542772888415,binance,bittrex,XRP-USDT,XRP-USDT,0.29503,0.29442926,2265.0,1366.7319730000002,-698.4890230000001,-2376.970614605356,668.2429500000001,2265.0,1.363452361300574,False
2020-02-19 03:26:36.384018,0.0006604300000000451,0.002243083125108817,binance,bittrex,XRP-USDT,XRP-USDT,0.29509,0.29442957,2265.0,1366.7319730000002,-698.3531230000001,-2376.965727151659,668.37885,2265.0,1.499229319614642,False
2020-02-19 03:26:44.365679,0.0009502899999999648,0.003227561512049734,binance,bittrex,XRP-USDT,XRP-USDT,0.29538,0.29442971,2265.0,1366.7319730000002,-697.6962730000002,-2376.9635199178783,669.0356999999999,2265.0,2.159353875507236,False
2020-02-19 03:26:52.350250,0.0006499500000000102,0.0022074852753651004,binance,bittrex,XRP-USDT,XRP-USDT,0.29508,0.29443005,2265.0,1366.7319730000002,-698.3757730000001,-2376.9581595017225,668.3562000000001,2265.0,1.4753864701990551,False
2020-02-19 03:27:00.342465,0.0006500100000000342,0.0022076895088032106,binance,bittrex,XRP-USDT,XRP-USDT,0.29508,0.29442999,2265.0,1366.7319730000002,-698.3757730000001,-2376.9591054566154,668.3562000000001,2265.0,1.4755229708836168,False
2020-02-19 03:27:08.741747,0.0006996100000000172,0.0023761473807103173,binance,bittrex,XRP-USDT,XRP-USDT,0.29513,0.29443039,2265.0,1366.7319730000002,-698.2625230000001,-2376.952799097947,668.46945,2265.0,1.5883819327024185,False
2020-02-19 03:27:16.516456,0.0008894900000000483,0.0030210524038424154,binance,bittrex,XRP-USDT,XRP-USDT,0.29532,0.29443051,2265.0,1366.7319730000002,-697.8321730000001,-2376.950907193688,668.8998,2265.0,2.0207813487196518,False
2020-02-19 03:27:24.320728,0.0009291900000000242,0.003155885758015692,binance,bittrex,XRP-USDT,XRP-USDT,0.29536,0.29443081,2265.0,1366.7319730000002,-697.7415730000001,-2376.946177439787,668.9904,2265.0,2.111257275609205,False
2020-02-19 03:27:32.085373,0.0006990700000000238,0.002374308976302265,binance,bittrex,XRP-USDT,XRP-USDT,0.29513,0.29443093,2265.0,1366.7319730000002,-698.2625230000001,-2376.944285540925,668.46945,2265.0,1.5871530155187656,False
